id,score_date,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,region_emea,region_apac,region_latam,region_amer,customer_age_quarters,sales_assisted,legacy_flag,product_counts,billing_dunning_not_ok,crm_industry_current,crm_employee_range,crm_success_owner_change,csat_score,csat_response_rate,nps_score,nps_score_all_time,avg_nps_rating,avg_nps_rating_all_time,outreach_call_90dayflag,num_low_sev_outages,num_high_sev_outages,months_since_high_sev_outage,num_tickets_deflected,max_tickets_per_agent,current_arr,future_arr,arr_change,fx_impact,seat_change_arr,product_change_arr,discount_arr_usd,team_plus,pro_plus,ent_plus,discount_arr_usd_percentage,product_counts_percentage,total_pool_max_agents,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease
JMAN_2456281,2023-03-17,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,6,0,12.0,0,4,1080.0,1080.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,10.0,0.125,8.0,10.0,1,0,0.8,0.8,0,0
JMAN_9010238,2023-02-24,0,1,0,0,0,0,1,0,0,17,0,0,5,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,3,0,2.0,0,0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2374639,2023-03-10,0,1,0,0,0,0,0,0,1,17,0,0,3,0,Unknown,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,9,0,8.0,0,17,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_18410843,2023-03-17,1,0,0,0,0,1,0,0,0,17,0,0,1,0,"Retail, Wholesale & Distribution",100 - 249,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_10601574,2023-02-24,0,1,0,0,1,0,0,0,1,16,0,0,5,0,Government,100 - 249,0,0,0,0.0,-100.0,0.0,4.0,0,12,0,11.0,0,2,2784.0,4176.0,1392.0,0.0,1392.0,0.0,0.0,1,1,0,100,100,0,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_12382809,2023-01-20,0,1,0,0,0,0,0,0,1,15,0,0,3,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,7.0,7.0,0,0,0,0.0,0,9,5232.0,5232.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,8.0,0.0,7.0,8.0,0,1,0.75,0.875,0,1
JMAN_9019742,2023-01-13,0,1,0,0,0,1,0,0,0,16,1,0,3,0,"Retail, Wholesale & Distribution",Unknown,0,100,40,0.0,100.0,0.0,10.0,0,5,0,2.0,0,0,11241.24,11734.8,0.0,493.56,0.0,0.0,0.0,1,1,1,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18409955,2023-02-24,0,1,0,0,0,0,1,0,0,17,0,0,1,0,Corporate Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_9019244,2023-03-24,1,0,0,0,0,0,1,0,0,17,0,0,6,0,Financial Services,100 - 249,0,0,0,0.0,0.0,0.0,0.0,0,8,0,12.0,3,91,8412.0,8412.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,7.0,0.285714286,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_10936108,2023-01-06,0,1,0,0,0,0,0,0,1,6,1,0,1,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,6,0,6.0,0,288,33264.0,11880.0,-21384.0,0.0,-21384.0,0.0,0.0,1,1,0,100,100,0,28.0,0.043478261,23.0,28.0,0,1,0.821428571,0.821428571,0,0
JMAN_11673207,2023-02-10,0,1,0,0,0,0,0,0,1,4,0,0,1,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,12,0,11.0,0,0,456.0,456.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_10179474,2023-01-20,0,1,0,0,0,0,0,1,0,7,0,0,3,1,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,8,0,10.0,0,0,216.0,1668.0,-216.0,0.0,0.0,-216.0,0.0,0,0,0,100,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2469242,2023-03-17,0,1,1,0,0,1,0,0,0,17,0,0,1,0,Education,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,21.0,0,8,3399.12,3562.32,0.0,163.2,0.0,0.0,0.0,1,1,0,100,100,0,6.0,0.166666667,6.0,6.0,0,1,1.0,1.0,0,0
JMAN_12250851,2023-01-13,0,1,0,0,0,1,0,0,0,3,0,0,1,0,Financial Services,Unknown,0,0,0,100.0,100.0,10.0,10.0,0,0,0,0.0,0,197,488.88,247.32,-246.84,5.28,-246.78,0.0,0.0,1,0,0,100,100,0,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_9008468,2023-01-06,0,1,0,0,0,1,0,0,0,16,0,0,5,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,19.0,0,0,617.52,624.72,0.0,7.2,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9965861,2023-01-13,0,1,1,0,0,0,1,0,0,9,1,0,3,0,Technology,1000 - 4999,0,0,0,0.0,0.0,0.0,0.0,0,5,0,10.0,0,0,5500.8,5500.8,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9396302,2023-03-24,0,1,0,1,0,0,1,0,0,14,1,0,1,0,Healthcare,1000 - 4999,0,0,0,-100.0,-66.7,4.0,4.7,0,2,0,3.0,0,131,51084.0,59400.0,8316.0,0.0,8316.0,0.0,0.0,1,1,0,100,100,0,43.0,0.690476191,39.0,43.0,0,1,0.976744186,0.906976744,1,0
JMAN_15044959,2023-01-20,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Energy & Utilities,100 - 249,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,12,1234.8,2058.0,823.2,0.0,823.2,0.0,0.0,1,0,0,100,100,0,3.0,0.333333333,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_10990609,2023-03-10,1,0,0,0,0,0,1,0,0,7,0,0,1,0,Corporate Services,100 - 249,0,0,0,0.0,0.0,0.0,0.0,0,6,0,12.0,0,0,1416.0,1416.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,2.0,0.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_9023120,2023-03-24,0,1,0,0,0,0,0,0,1,12,0,0,2,0,Corporate Services,Unknown,0,100,33,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0,1308.0,1668.0,360.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2452081,2023-02-24,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Corporate Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,0,22,2220.84,2263.92,0.0,43.08,0.0,0.0,0.0,1,0,0,100,100,0,9.0,0.222222222,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_9357539,2023-01-20,0,1,0,0,0,0,0,0,1,14,0,0,3,1,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,7,0,4.0,0,0,216.0,1668.0,-216.0,0.0,0.0,-216.0,0.0,0,0,0,100,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_9056184,2023-01-27,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,6,0,4.0,0,0,1800.0,300.0,-1500.0,0.0,-1500.0,0.0,0.0,1,0,0,100,100,0,6.0,0.0,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_2456322,2023-03-31,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,5,0,1.0,0,10,588.0,588.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_10364413,2023-01-06,0,1,0,0,0,0,0,0,1,9,0,0,2,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,4,0,10.0,0,5,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9021422,2023-03-03,0,1,0,0,0,0,0,0,1,17,0,0,4,0,Non-Profits & Associations,Unknown,0,0,0,0.0,100.0,0.0,9.0,0,10,0,6.0,0,93,1368.0,1368.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,6.0,0.0,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_9021732,2023-03-17,0,1,0,0,0,0,0,0,1,17,0,0,2,0,Unknown,Unknown,0,0,0,0.0,100.0,0.0,10.0,0,10,0,12.0,0,3,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_14726436,2023-02-17,0,1,0,1,0,0,1,0,0,2,1,0,1,0,"Retail, Wholesale & Distribution",5000+,0,100,100,0.0,0.0,0.0,0.0,0,8,0,0.0,0,0,2844.0,2844.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,2.0,3.0,0,0,0.666666667,0.666666667,0,0
JMAN_2478470,2023-03-10,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,8,0,6.0,0,21,1200.0,1200.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_9019742,2023-03-03,0,1,0,0,0,1,0,0,0,17,1,0,3,0,"Retail, Wholesale & Distribution",Unknown,0,100,50,0.0,100.0,0.0,10.0,0,7,0,4.0,0,0,11243.16,7992.72,-3881.4,630.96,-6003.84,0.0,0.0,1,1,1,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2472635,2023-01-27,0,1,0,0,0,0,0,0,1,17,0,0,6,0,Corporate Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,8,0,10.0,0,5,2124.0,2556.0,432.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9020196,2023-02-03,0,1,0,0,0,0,0,0,1,17,0,0,3,0,Corporate Services,Unknown,0,0,0,-100.0,-100.0,3.0,3.0,0,10,0,11.0,0,20,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9002159,2023-01-06,0,1,0,0,0,1,0,0,0,15,1,0,5,0,Media & Entertainment,Unknown,0,100,20,0.0,0.0,0.0,0.0,0,0,0,13.0,0,44,16852.56,17049.72,0.0,197.16,0.0,0.0,0.0,1,1,1,100,100,0,5.0,0.2,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2469551,2023-02-10,0,1,0,0,0,0,1,0,0,17,0,0,4,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,10,0,11.0,0,6,408.0,408.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2457132,2023-03-03,1,0,0,0,0,0,0,0,1,17,1,0,3,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,11,0,12.0,0,1427,42240.0,42240.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,55.0,0.254545455,55.0,55.0,0,1,1.0,1.0,0,0
JMAN_2481177,2023-03-03,1,0,0,0,0,1,0,0,0,17,1,0,6,0,Technology,Unknown,0,100,33,-100.0,-100.0,4.5,4.5,0,7,0,4.0,0,124,62042.4,62042.4,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,40.0,0.210526316,38.0,40.0,0,1,0.95,0.95,0,0
JMAN_9023646,2023-03-10,0,1,0,0,0,0,0,0,1,16,0,0,4,0,Technology,Unknown,0,100,50,0.0,0.0,0.0,0.0,0,10,0,12.0,0,4,6144.0,6144.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,8.0,0.0,8.0,8.0,0,1,1.0,1.0,0,0
JMAN_9000902,2023-02-24,1,0,0,0,0,1,0,0,0,17,1,0,1,0,Technology,Unknown,0,0,0,0.0,-100.0,0.0,6.0,0,15,1,0.0,13,19,4669.32,4875.96,0.0,206.64,0.0,0.0,0.0,1,1,0,100,100,0,4.0,0.0,3.0,4.0,0,1,0.75,0.75,0,0
JMAN_9327351,2023-01-13,1,0,0,0,0,0,0,0,1,14,1,0,3,0,Manufacturing & Resources,50 - 99,0,0,0,0.0,0.0,0.0,0.0,0,9,0,10.0,0,57,3528.0,3528.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,6.0,0.0,5.0,6.0,0,1,1.0,0.833333333,1,0
JMAN_2469134,2023-03-24,0,1,0,1,0,0,0,0,1,16,1,0,5,0,Financial Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,1,11,0,6.0,0,59,39600.0,39600.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,15.0,0.0,8.0,15.0,0,1,0.6,0.533333333,1,0
JMAN_12250851,2023-02-17,0,1,0,0,0,1,0,0,0,4,0,0,1,0,Financial Services,Unknown,0,0,0,100.0,100.0,10.0,10.0,0,0,0,0.0,0,203,246.72,251.52,0.0,4.8,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_18391376,2023-03-31,0,1,0,0,0,1,0,0,0,17,0,0,1,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_9181146,2023-02-24,0,1,0,0,0,0,1,0,0,15,0,0,1,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,8,0,11.0,0,0,912.0,1104.0,192.0,0.0,0.0,-912.0,0.0,1,0,0,100,100,0,4.0,0.25,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_13993883,2023-01-27,1,0,0,0,0,1,0,0,0,2,1,0,1,0,Corporate Services,100 - 249,0,0,0,100.0,100.0,10.0,10.0,0,0,0,0.0,7,76,11466.12,19327.32,7680.24,180.96,2910.24,0.0,-3684.96,1,1,0,100,100,0,12.0,0.166666667,12.0,12.0,0,1,1.0,1.0,0,0
JMAN_15337243,2023-01-27,1,0,0,0,0,0,0,0,1,1,0,0,1,0,Corporate Services,100 - 249,0,0,0,0.0,0.0,0.0,0.0,0,7,1,1.0,0,22,2832.0,4956.0,2124.0,0.0,2124.0,0.0,0.0,1,1,0,100,100,0,4.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_10445041,2023-03-17,0,1,0,0,0,1,0,0,0,9,1,0,1,0,"Retail, Wholesale & Distribution",Unknown,0,100,50,0.0,0.0,0.0,0.0,0,0,0,21.0,0,169,4752.0,4752.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,5.0,0.5,5.0,5.0,0,1,0.8,1.0,0,1
JMAN_11442073,2023-01-06,0,1,1,0,0,0,0,0,1,5,1,0,1,0,Corporate Services,250 - 499,0,0,0,0.0,0.0,0.0,0.0,0,3,1,1.0,0,0,2844.0,2844.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_2465581,2023-03-17,0,1,0,0,0,0,0,0,1,17,1,0,1,0,Corporate Services,Unknown,0,100,100,0.0,0.0,0.0,0.0,0,10,0,12.0,0,0,23760.0,36000.0,12240.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,20.0,0.1,20.0,20.0,0,1,1.0,1.0,0,0
JMAN_2448495,2023-01-13,0,1,0,0,0,1,0,0,0,16,0,0,3,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,5,0,3.0,0,0,64.32,65.04,0.0,0.72,0.0,0.0,0.0,0,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9042513,2023-02-10,0,1,0,0,0,1,0,0,0,17,0,0,4,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,0,0,60.0,1668.0,-60.0,0.0,0.0,-60.0,0.0,0,0,0,100,100,0,1.0,0.0,2.0,1.0,0,0,1.0,1.0,0,0
JMAN_2474033,2023-03-24,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,0,336.0,336.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9157238,2023-02-17,1,0,0,0,0,0,0,0,1,16,0,0,3,0,Manufacturing & Resources,100 - 249,0,0,0,0.0,0.0,0.0,0.0,1,11,0,5.0,0,23,2832.0,3312.0,480.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,4.0,0.0,3.0,4.0,0,1,0.75,0.75,0,0
JMAN_9021422,2023-02-10,0,1,0,0,0,0,0,0,1,17,0,0,4,0,Non-Profits & Associations,Unknown,0,0,0,100.0,100.0,9.0,9.0,0,11,0,5.0,0,56,1368.0,1368.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,6.0,0.0,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_2474276,2023-01-13,1,0,0,0,0,0,0,1,0,14,0,0,3,0,"Retail, Wholesale & Distribution",100 - 249,0,0,0,0.0,0.0,0.0,0.0,0,6,0,4.0,0,0,2640.0,2640.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,5.0,0.0,5.0,5.0,0,0,1.0,1.0,0,0
JMAN_9021157,2023-02-10,0,1,0,0,1,1,0,0,0,17,1,0,5,0,"Retail, Wholesale & Distribution",5000+,0,0,0,0.0,0.0,0.0,0.0,0,10,1,0.0,0,183,13239.6,13825.32,0.0,585.72,0.0,0.0,0.0,1,1,1,100,100,0,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2452274,2023-03-17,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Unknown,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,14,0,1.0,0,0,493.92,654.6,136.56,24.12,0.0,0.0,0.0,1,0,0,100,100,0,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2476809,2023-03-17,0,1,0,0,0,1,0,0,0,17,0,0,5,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,15.0,0,39,1809.0,1852.92,0.0,43.92,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.5,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_18139241,2023-03-10,0,1,0,0,0,1,0,0,0,17,0,0,1,0,Manufacturing & Resources,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,708.0,708.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_2482475,2023-01-20,0,1,1,0,0,0,1,0,0,16,1,0,5,0,Technology,250 - 499,0,100,40,0.0,0.0,0.0,0.0,0,6,0,10.0,0,175,1368.0,1368.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,1.0,1.0,18.0,18.0,1,0,1.0,1.0,0,0
JMAN_11265556,2023-01-06,0,1,1,0,0,0,1,0,0,16,1,0,1,0,Technology,250 - 499,0,0,0,0.0,100.0,0.0,10.0,0,5,0,10.0,0,14,6468.0,6468.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,11.0,0.0,7.0,11.0,0,1,0.636363636,0.636363636,0,0
JMAN_2475429,2023-03-24,0,1,0,0,0,0,0,0,1,16,0,0,4,0,Healthcare,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,15,300.0,300.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,1.0,1.0,3.0,1,0,1.0,0.333333333,1,0
JMAN_16385554,2023-03-03,0,1,0,0,0,1,0,0,0,17,0,0,1,0,"Retail, Wholesale & Distribution",Unknown,0,0,0,0.0,0.0,0.0,0.0,0,15,0,0.0,0,0,4200.0,4200.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,10.0,0.0,0.0,10.0,0,0,0.1,0.0,1,0
JMAN_2461511,2023-03-10,0,1,0,0,0,0,0,0,1,17,0,0,3,0,Consumer Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,10,0,12.0,0,18,1596.0,1596.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,7.0,0.0,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_10377531,2023-03-31,0,1,0,0,0,1,0,0,0,9,0,0,4,0,Media & Entertainment,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,7,0,12.0,0,0,2040.0,1668.0,-2040.0,0.0,0.0,-2040.0,0.0,1,1,0,100,100,0,5.0,0.0,3.0,5.0,0,0,0.6,0.6,0,0
JMAN_9810546,2023-03-31,0,1,0,1,0,0,0,0,1,27,1,0,1,0,Energy & Utilities,5000+,0,50,22,0.0,0.0,8.0,8.0,0,15,0,8.0,0,49,35807.64,23760.0,-12047.64,0.0,-19893.13333,0.0,-2148.96,1,1,0,100,100,0,45.0,0.139534884,42.0,45.0,0,1,0.955555556,0.933333333,1,0
JMAN_2475069,2023-02-03,0,1,0,0,0,1,0,0,0,16,1,0,7,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,14.0,0,66,8481.0,8645.16,0.0,164.16,0.0,0.0,0.0,1,1,1,100,100,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9142835,2023-02-10,0,1,1,0,0,0,1,0,0,14,1,0,1,0,Energy & Utilities,1000 - 4999,0,100,13,0.0,0.0,0.0,0.0,0,10,0,11.0,0,425,13500.0,14849.4,1349.4,0.0,1350.0,0.0,0.0,1,1,1,100,100,0,10.0,0.3,10.0,10.0,1,0,1.0,1.0,0,0
JMAN_10069485,2023-03-17,1,0,0,0,0,0,0,0,1,15,1,0,3,0,Manufacturing & Resources,50 - 99,0,0,0,0.0,0.0,0.0,0.0,0,8,1,0.0,0,49,3528.0,3528.0,0.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,6.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2451881,2023-01-06,0,1,0,0,0,1,0,0,0,16,0,0,4,0,Financial Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,19.0,0,0,823.32,832.92,0.0,9.6,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9017404,2023-03-10,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Manufacturing & Resources,Unknown,0,100,100,0.0,0.0,0.0,0.0,0,0,0,21.0,0,25,3264.0,3948.0,684.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2450157,2023-02-24,1,0,0,0,0,0,0,0,1,17,1,0,5,0,Technology,100 - 249,0,0,0,0.0,0.0,0.0,0.0,1,12,0,11.0,0,1,5808.0,8028.0,2220.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9000371,2023-03-31,1,0,0,0,0,0,1,0,0,17,0,0,5,0,Technology,100 - 249,0,0,0,0.0,0.0,0.0,0.0,0,11,0,6.0,0,0,1164.0,1392.0,228.0,0.0,0.0,0.0,0.0,1,1,0,100,100,0,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9039751,2023-01-13,0,1,1,0,0,1,0,0,0,16,1,0,4,0,Corporate Services,500 - 999,0,100,27,0.0,0.0,0.0,0.0,0,0,0,19.0,594,2743,358855.08,363054.0,0.0,4198.92,0.0,0.0,-77625.0,1,1,1,90,100,0,300.0,0.046979866,293.0,300.0,0,1,0.993333333,0.976666667,1,0
JMAN_9022776,2023-02-17,0,1,0,0,0,1,0,0,0,17,0,0,4,0,"Retail, Wholesale & Distribution",Unknown,0,0,0,100.0,100.0,10.0,10.0,0,0,0,14.0,0,192,1896.24,1932.96,0.0,36.72,0.0,0.0,0.0,1,1,0,100,100,0,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_17631267,2023-01-06,0,1,0,0,0,1,0,0,0,16,0,0,1,0,"Retail, Wholesale & Distribution",Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,684.0,684.0,0.0,38.76,0.0,0.0,0.0,1,0,0,100,100,0,3.0,0.0,0.0,3.0,0,0,0.0,0.0,0,0
JMAN_18409527,2023-02-24,0,1,0,0,0,1,0,0,0,17,0,0,1,0,"Retail, Wholesale & Distribution",Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100,100,0,1.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0
JMAN_2441495,2023-03-03,0,1,0,0,0,0,0,0,1,17,0,0,5,0,Corporate Services,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,11,0,12.0,0,0,900.0,1500.0,600.0,0.0,600.0,0.0,0.0,1,0,0,100,100,0,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_2375196,2023-02-24,0,1,0,0,0,1,0,0,0,17,0,0,3,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,0,0,20.0,0,0,886.56,925.8,0.0,39.24,0.0,0.0,0.0,1,0,0,100,100,0,4.0,0.0,3.0,4.0,0,0,0.75,0.75,0,0
JMAN_9056184,2023-01-13,0,1,0,0,0,0,0,0,1,16,0,0,5,0,Technology,Unknown,0,0,0,0.0,0.0,0.0,0.0,0,6,0,4.0,0,0,4620.0,300.0,-4320.0,0.0,-1800.0,-2520.0,0.0,1,1,0,100,100,0,7.0,0.0,7.0,7.0,0,1,0.857142857,1.0,0,1
JMAN_9346429,2023-01-20,1,0,0,0,0,0,1,0,0,14,1,0,3,0,Manufacturing & Resources,100 - 249,0,100,8,0.0,0.0,0.0,0.0,0,2,0,1.0,163,118,47880.0,47880.0,0.0,0.0,0.0,0.0,0.0,1,1,1,100,100,0,19.0,0.5,18.0,19.0,0,1,0.947368421,0.947368421,0,0
